origine_dati,icona,link_icona,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,colori,colori_icona,morte,vittime,percentuale,descrizione,NAME
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Mosè Behor",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Mosè Behor"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Nissim",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Nissim"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Rachele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Rahamin",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Rahamin"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Regina",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Regina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Ruben",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Ruben"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Sadik",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Sadik"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Samuele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Samuele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Sol",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Sol"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Stella",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Stella"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Stella Esther",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Stella Esther"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amato, Violetta",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amato, Violetta"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Abramo",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amiel, Abramo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Davide",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Amiel, Davide"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Isacco",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amiel, Isacco"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Isacco",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Amiel, Isacco"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Leone",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Amiel, Leone"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Maurizio",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amiel, Maurizio"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Rachele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amiel, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Rachele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amiel, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Amiel, Vidal",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Amiel, Vidal"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Alessandro",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in viaggio,1,6.8399452804E-005,Auschwitz,"Angel, Alessandro"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Bella",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Bella"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Giacobbe",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Giacobbe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Gioia Giulia",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Gioia Giulia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Giuseppe",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Haim",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Haim"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Leone",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Leone"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Maria",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Maria"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Samuele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Samuele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Angel, Sara",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Angel, Sara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Arditi, Esther",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Arditi, Esther"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Arditi, Gioia",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Arditi, Gioia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Arughetti, Caden",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Arughetti, Caden"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Arughetti, Giacobbe",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Arughetti, Giacobbe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ascer, Rachele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ascer, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ascer, Salvo",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ascer, Salvo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ascer, Sara",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Ascer, Sara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Ashabett, Silvia",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Ashabett, Silvia"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Allegra",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Allegra"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Baruch",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Baruch"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Clara",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Clara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Esther Stella",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Esther Stella"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Giuseppe",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Laura",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Laura"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Lea",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Lea"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Renata Regina",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Renata Regina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Avzaradel, Rosa",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Avzaradel, Rosa"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Azicrì, Rosina",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Azicrì, Rosina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Baruch, Abramo",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Baruch, Abramo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Baruch, Eliezer",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Baruch, Eliezer"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Baruch, Giacomo",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Baruch, Giacomo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Baruch, Isacco",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Baruch, Isacco"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Baruch, Raffaele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Baruch, Raffaele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Baruch, Sabetai Shalom",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Baruch, Sabetai Shalom"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Baruch, Zimbul",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Baruch, Zimbul"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Begas, Rosa",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,rastrellamento,1,6.8399452804E-005,Auschwitz,"Begas, Rosa"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Baruh",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Baruh"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Giuseppe",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Giuseppe"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Lea",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Lea"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Mazaltov",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,nn,"Benatar, Mazaltov"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Nissim",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Nissim"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Rachele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Regina",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Regina"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Sara",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Sara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benatar, Sara",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benatar, Sara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benonsisso, Nisso",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benonsisso, Nisso"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benosiglio, Levi",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benosiglio, Levi"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benosiglio, Morris Mosè",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benosiglio, Morris Mosè"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benosiglio, Moses",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benosiglio, Moses"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benosiglio, Rachele",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benosiglio, Rachele"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Abramo",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Abramo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Abramo Alberto",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Abramo Alberto"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Alberto Alfredo",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Alberto Alfredo"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Bianca",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Bianca"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Bulissa",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Bulissa"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Caden",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Caden"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Clara",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Clara"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Comprada",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Comprada"
cdec,user,https://img.icons8.com/ios-glyphs/30/000000/name.png,vittima della Shoah,"Benun, Davide",1944-07-23,23 luglio 1944,Rodi,36.2103,27.9603,Aegean,Aegean,Greece,nazisti,red,aliceblue,Morto/a in campo di sterminio,1,6.8399452804E-005,Auschwitz,"Benun, Davide"
