origine_dati,tipo,nome,data,data_intera,luogo,lat,lng,citta,regione,nazione,autori_evento,morte,vittime,descrizione
atlante_stragi,fucilazione,"CIMITERO, CHIARI, 16.03.1945",1945-03-16,16 marzo 1945,Cimitero di Chiari,45.5303492,9.9332298,Brescia,Lombardia,Italia,fascisti,punitivo,3,Fucilati senza processo perché accusati di aver commesso una rapina a danno di una guardia repubblicana
last_letters,partigiano,"Venturini, Giovanni",1945-04-11,11 aprile 1945,Cimitero di Mu,46.181192,10.336021,Brescia,Lombardia,Italia,fascisti,fucilazione,1,"Sorpreso da elementi della Legione ""Tagliamento"" in azione di rastrellamento nel pomeriggio del 26 febbraio 1945, viene trovato in possesso di documenti compromettenti e, per questo, immediatamente arrestato. Imprigionato nella Colonia alpina di Corteno, viene ripetutamente interrogato e torturato, tanto da riportare diverse menomazioni. Trasferito nelle carceri di Edolo il 10 marzo, vi rimane per circa un mese, finché (l'11 aprile) non sarà condotto al cimitero della frazione di Mu e fucilato assieme ad altri 3 detenuti."
cdec,vittima della Shoah,"Garfinkel, Hulda",1944-02-24,24 febbraio 1944,Desenzano,45.4713,10.5356,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Gronich, Dorotea",1944-02-24,24 febbraio 1944,Desenzano,45.4713,10.5356,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Garfinkel, Hulda",1944-02-24,24 febbraio 1944,Desenzano del Garda,45.4713,10.5356,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Gronich, Dorotea",1944-02-24,24 febbraio 1944,Desenzano del Garda,45.4713,10.5356,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Russo, Alfredo",1943-12-27,27 dicembre 1943,Gardone Riviera,45624,10.5668,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
atlante_stragi,nn,MEZZALUNA LUMEZZANE 10.01.1945,1945-01-10,10 gennaio 1945,"Mezzaluna, Lumezzane",45.6525289,10.2396322,Brescia,Lombardia,Italia,fascisti,punitivo,2,"Catturato su delazione dal commissario aggiunto Quartataro e da agenti della squadra politica della questura repubblicana la mattina del 24 dicembre a Cremignane (comune di Iseo), è condotto prima alla caserma della GNR di Iseo, poi alla Questura di Brescia e da qui al carcere cittadino dove per oltre due settimane subisce inenarrabili sevizie. Prelevato dalle carceri dal commissario Quartararo accompagnato da quattro agenti, il 10 gennaio 1945 viene portato a Lumezzane per indurlo a rivelare l’ubicazione di presunti depositi di armi e viene poi assassinato sulla strada di Lumezzane, oltre Mezzaluna, al bivio “dei morti di Carone”. Il cadavere sarà rinvenuto sul ciglio della strada da un falegname di Pieve e da alcune donne che, su una carriola, lo trasporteranno al cimitero locale."
cdec,vittima della Shoah,"Dlugacz, Giuseppe",1944-01-07,7 gennaio 1944,Milzano,45.2736,10.1993,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Sommer, Taube",1944-01-07,7 gennaio 1944,Milzano,45.2736,10.1993,Brescia,Lombardia,Italia,fascisti,rastrellamento,1,Auschwitz
cdec,vittima della Shoah,"Sacerdoti, Renzo",1943-12-03,3 dicembre 1943,Palazzolo sull'Oglio,45.5966,9.88688,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
atlante_stragi,fucilazione,"PIAN D’ARTOGNE, ARTOGNE, 24.06.1944",1944-06-24,24 giugno 1944,Pian d’Artogne,45.851892,10.1660982,Brescia,Lombardia,Italia,fascisti,rastrellamento,2,"Catturato dalle Brigate nere a Pian d’Artogne (Bs) – località Malga Campelli – il 24.6.1944 nel corso di un rastrellamento. Sottoposto a crudeli sevizie, fu fucilato sul posto."
atlante_stragi,uccisione con armi da fuoco,"PIAZZA DELLA LOGGIA, BRESCIA, 13.11.1943",1943-11-13,13 novembre 1943,Piazza della Loggia,45.539741,10.220024,Brescia,Lombardia,Italia,fascisti,rappresaglia,4,"La notte tra il 13 e 14 novembre del 1943 si consuma a Brescia il primo eccidio per mano fascista in città: in piazza Rovetta, a pochi passi da Piazza Loggia, venivano assassinati 3 antifascisti. Si trattava di Arnaldo Dall’Angelo, Guglielmo Perinelli e Rolando Pezzagno, che furono arrestati e uccisi in segno di rappresaglia ad una azione partigiana in città.Alle 22 era esplosa una bomba contro la Caserma della G.N.R. in Via Milano, a Brescia: muore il caposquadra Luigi Bertazzoli e rimane ferito Paolo Tosoni.Scatta immediatamente la rappresaglia fascista: il comandante del gruppo che va all’azione verso Piazza Rovetta ha in mano l’elenco delle persone su cui scaricare la vendetta.Arnaldo Dall’Angelo è il primo a cadere sotto le raffiche dei mitra. Viene tirato fuori di casa e trascinato verso la piazza. Aveva 38 anni, lavorava alla Radiatori e diffondeva la stampa clandestina.I fascisti vanno quindi a cercare Giuseppe Andrini, ma sbagliano casa. È così che finisce Guglielmo Perinelli, 61 anni, di professione fresatore, crivellato di colpi.La terza vittima è Rolando Pezzagno, merciaio ambulante, 57 anni, pure trascinato fuori casa e massacrato in mezzo alla strada.I fascisti vanno poi a snidare Mario Donegani, operaio alla Togni, quarantenne, noto antifascista. Colpito da una raffica, cade e sviene. Lo ritengono morto e, dopo averlo colpito con dei calci, se ne vanno. Si sveglierà un’ora dopo. Ripresosi, finirà tra i partigiani in Valle Sabbia, ma non riuscirà a vedere la liberazione: i fascisti lo seppelliranno in una tomba di fuoco."
atlante_stragi,nn,"PIAZZA ROVETTA, BRESCIA, 13.11.1943",1943-11-13,13 novembre 1943,Piazza Rovetta,45.5393164,10.2331614,Brescia,Lombardia,Italia,fascisti,rappresaglia,2,"La notte tra il 13 e 14 novembre del 1943 si consuma a Brescia il primo eccidio per mano fascista in città: in piazza Rovetta, a pochi passi da Piazza Loggia, venivano assassinati 3 antifascisti. Si trattava di Arnaldo Dall’Angelo, Guglielmo Perinelli e Rolando Pezzagno, che furono arrestati e uccisi in segno di rappresaglia ad una azione partigiana in città.Alle 22 era esplosa una bomba contro la Caserma della G.N.R. in Via Milano, a Brescia: muore il caposquadra Luigi Bertazzoli e rimane ferito Paolo Tosoni.Scatta immediatamente la rappresaglia fascista: il comandante del gruppo che va all’azione verso Piazza Rovetta ha in mano l’elenco delle persone su cui scaricare la vendetta.Arnaldo Dall’Angelo è il primo a cadere sotto le raffiche dei mitra. Viene tirato fuori di casa e trascinato verso la piazza. Aveva 38 anni, lavorava alla Radiatori e diffondeva la stampa clandestina.I fascisti vanno quindi a cercare Giuseppe Andrini, ma sbagliano casa. È così che finisce Guglielmo Perinelli, 61 anni, di professione fresatore, crivellato di colpi.La terza vittima è Rolando Pezzagno, merciaio ambulante, 57 anni, pure trascinato fuori casa e massacrato in mezzo alla strada.I fascisti vanno poi a snidare Mario Donegani, operaio alla Togni, quarantenne, noto antifascista. Colpito da una raffica, cade e sviene. Lo ritengono morto e, dopo averlo colpito con dei calci, se ne vanno. Si sveglierà un’ora dopo. Ripresosi, finirà tra i partigiani in Valle Sabbia, ma non riuscirà a vedere la liberazione: i fascisti lo seppelliranno in una tomba di fuoco."
last_letters,partigiano,"Lunardi, Astolfo",1944-02-06,6 febbraio 1944,Poligono di tiro di Mompiano,45.561082,10.244397,Brescia,Lombardia,Italia,fascisti,fucilazione,1,"Catturato a Brescia da elementi della squadra politica il 6 gennaio 1944, Lunardi è immediatamente incarcerato in quanto organizzatore di bande armate. Condannato a morte per rappresaglia il 5 febbraio, Verrà fucilato il giorno successivo al poligono di tiro di Mompiano (Brescia)."
last_letters,partigiano,"Margheriti, Ermanno",1944-02-06,6 febbraio 1944,Poligono di tiro di Mompiano,45.561082,10.244397,Brescia,Lombardia,Italia,fascisti,fucilazione,1,"Tradito da una delazione, è catturato a Brescia nella notte tra il 5 e il 6 gennaio 1944, mentre si trova nella propria abitazione. Rinchiuso nelle carceri cittadine, vi rimane per quasi un mese, fino a quando il tribunale speciale lo condanna a morte per rappresaglia, il 5 febbraio. La sentenza Verrà eseguita il giorno successivo al poligono di tiro di Mompiano (Brescia)."
last_letters,partigiano,"Margheriti, Ermanno",1944-02-06,6 febbraio 1944,Poligono di tiro di Mompiano,45.561082,10.244397,Brescia,Lombardia,Italia,fascisti,fucilazione,1,"Tradito da una delazione, è catturato a Brescia nella notte tra il 5 e il 6 gennaio 1944, mentre si trova nella propria abitazione. Rinchiuso nelle carceri cittadine, vi rimane per quasi un mese, fino a quando il tribunale speciale lo condanna a morte per rappresaglia, il 5 febbraio. La sentenza Verrà eseguita il giorno successivo al poligono di tiro di Mompiano (Brescia)."
cdec,vittima della Shoah,"Flesch, Julius",1944-01-07,7 gennaio 1944,Pralboino,45.2672,10.2184,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Lenk, Felice",1944-01-07,7 gennaio 1944,Pralboino,45.2672,10.2184,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Wasser, Ruth",1944-01-07,7 gennaio 1944,Pralboino,45.2672,10.2184,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Bahn, Eleonora Irene",1944-01-07,7 gennaio 1944,Pralboino,45.2672,10.2184,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Lusena, Piero",1943-12-20,20 dicembre 1943,Remedello,45.2784,10372,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Lusena, Said",1943-12-20,20 dicembre 1943,Remedello,45.2784,10372,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Lusena, Silvio",1943-12-20,20 dicembre 1943,Remedello,45.2784,10372,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
last_letters,partigiano,"Rinaldini, Emiliano",1945-02-10,10 febbraio 1945,Sentiero nei pressi di Belprato,45.724288,10.370325,Brescia,Lombardia,Italia,fascisti,raffica di mitra,1,"Catturato il 7 febbraio 1945 in località Odeno (Pertica Alta, Brescia) dai militi del 40° battaglione mobile della G.N.R. (Guardia nazionale repubblicana); immediatamente condotto a Idro (BS), presso la caserma del reparto fascista che lo ha arrestato, subisce ripetuti interrogatori e torture. Visto il suo silenzio, il 10 febbraio 1945 viene ricondotto a Pertica Alta e fucilato nei pressi di Belprato (fraz. di Pertica Alta, Brescia)."
cdec,vittima della Shoah,"Benghiat, Maurizio",1943-12-31,31 dicembre 1943,Tignale,45.7436,10.7103,Brescia,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
atlante_stragi,uccisione con armi da fuoco,"VIA SAN FAUSTINO, BRESCIA, 13.11.1943",1943-11-13,13 novembre 1943,via San Faustino,45.5427886,10.2199683,Brescia,Lombardia,Italia,fascisti,rappresaglia,2,"La notte tra il 13 e 14 novembre del 1943 si consuma a Brescia il primo eccidio per mano fascista in città: in piazza Rovetta, a pochi passi da Piazza Loggia, venivano assassinati 3 antifascisti. Si trattava di Arnaldo Dall’Angelo, Guglielmo Perinelli e Rolando Pezzagno, che furono arrestati e uccisi in segno di rappresaglia ad una azione partigiana in città.Alle 22 era esplosa una bomba contro la Caserma della G.N.R. in Via Milano, a Brescia: muore il caposquadra Luigi Bertazzoli e rimane ferito Paolo Tosoni.Scatta immediatamente la rappresaglia fascista: il comandante del gruppo che va all’azione verso Piazza Rovetta ha in mano l’elenco delle persone su cui scaricare la vendetta.Arnaldo Dall’Angelo è il primo a cadere sotto le raffiche dei mitra. Viene tirato fuori di casa e trascinato verso la piazza. Aveva 38 anni, lavorava alla Radiatori e diffondeva la stampa clandestina.I fascisti vanno quindi a cercare Giuseppe Andrini, ma sbagliano casa. È così che finisce Guglielmo Perinelli, 61 anni, di professione fresatore, crivellato di colpi.La terza vittima è Rolando Pezzagno, merciaio ambulante, 57 anni, pure trascinato fuori casa e massacrato in mezzo alla strada.I fascisti vanno poi a snidare Mario Donegani, operaio alla Togni, quarantenne, noto antifascista. Colpito da una raffica, cade e sviene. Lo ritengono morto e, dopo averlo colpito con dei calci, se ne vanno. Si sveglierà un’ora dopo. Ripresosi, finirà tra i partigiani in Valle Sabbia, ma non riuscirà a vedere la liberazione: i fascisti lo seppelliranno in una tomba di fuoco."
atlante_stragi,nn,"VILLA CARCINA, 11.03.1945",1945-03-11,11 marzo 1945,Villa Carcina,45.6325231,10.1958364,Brescia,Lombardia,Italia,fascisti,punitivo,2,"Prelevato dalla propria abitazione, trascinato in caserma e poi ucciso."
atlante_stragi,uccisione con armi da fuoco,"Zazza, Malonno, 20.05.1944",1944-05-20,20 maggio 1944,Zazza,46.12411,10.3427112,Brescia,Lombardia,Italia,fascisti,punitivo,2,"Nominato cappellano della frazione Zazza di Malonno verso la fine del 1943, Don Giovanni Battista Picelli è da subito un attivo sostenitore delle formazioni partigiane (Fiamme Verdi) della Media e Alta Valcamonica. Il 20 maggio 1944 alcuni esponenti della banda Marta lo avvicinano spacciandosi per partigiani. Caduto nell’inganno, Don Picelli tenta in un primo momento la fuga, ma desiste quando la madre e la sorella vengono fatte oggetto di minacce. Arresosi ai fascisti, viene catturato e condotto verso Cevo, salvo però essere ucciso dopo aver percorso soltanto pochi passi. Il suo cadavere rimane senza sepoltura fino al giorno succcessivo."
cdec,vittima della Shoah,"Levi, Guido",1943-12-06,6 dicembre 1943,Bisuschio,45.80819,9.0832,Como,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Romanin, Bianca",1944-03-11,11 marzo 1944,Cadorago,45.7273,9.03784,Como,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
atlante_stragi,fucilazione,"CAMERLATA, COMO, 05.07.1944",1944-07-05,5 luglio 1944,Camerlata,45.7902512,9.0849585,Como,Lombardia,Italia,fascisti,punitivo,4,"I tre, componenti delle Squadre di azione patriottica (Sap) di Rovello Porro, vengono fucilati dai fascisti presso il cimitero di Camerlata, luogo più volte utilizzato per le esecuzioni sommarie."
atlante_stragi,fucilazione,"CAMERLATA, COMO, 05.09.1944",1944-09-05,5 settembre 1944,Camerlata,45.7902512,9.0849585,Como,Lombardia,Italia,fascisti,rastrellamento,3,"Adolfo Vacchi, in seguito a delazione, viene catturato nella notte tra il 17 e il 18 agosto 1944, insieme a Luigi Carissimi Priori e Marisa Girola, nella cui casa a Veniano è installata la stazione radio clandestina “Hope” dell’ORI (Organizzazione Resistenza Italiana), direttamente dipendente dall’OSS (Office of Strategic Services), che funge da capomaglia per tutto il Nord Italia, dotata di due radiotrasmittenti, in collegamento con gli Alleati e il Clnai. Condotto al carcere di San Donnino, pur non riuscendo a trovare nessuna prova del suo coinvolgimento, i fascisti decidono di eliminarlo. Nel corso di un trasferimento, simulando una fuga, gli sparano alle spalle, la notte del 5 settembre, all’esterno del cimitero di Camerlata. Nello stesso giorno viene fucilato anche il giovane partigiano Rocco Jeraci, perché trovato in possesso di armi.Marisa Girola e Luigi Carissimi verranno, invece, trasferiti al carcere di San Vittore a Milano."
cdec,vittima della Shoah,"Gluecksmann, Eugenio",1943-12-01,1 dicembre 1943,Cantù,45.73906,9.129339,Como,Lombardia,Italia,fascisti,Morto/a in campo di sterminio,1,Auschwitz
cdec,vittima della Shoah,"Foà, Bianca",1943-11-26,26 novembre 1943,Cernobbio,45.8431,9.07194,Como,Lombardia,Italia,fascisti,rastrellamento,1,Auschwitz
